img_name,question
PMC8434218_polymers-13-03011-f009.jpg, What is the content of Figure 10c-e? 
PMC8434354_polymers-13-02853-f005.jpg,Which composites are represented in the left of the images? 
PMC8432505_jcm-10-03987-f004.jpg,What did the axial CT scan show? 
PMC8667862_F2.jpg, Which of the CT images represents the low-risk group with subpleural lines and GGA? 
PMC8671545_Fig2.jpg,What is present around the small clusters of residual normal lymphocytes in the hematoxylin-eosin staining microscopy image? 
PMC8445634_FIG2.jpg, What imaging technique was used on the Lumbar Spine? 
PMC8446090_Fig2.jpg, How many bone metastases are present in the patient whose images are shown? 
PMC8448272_FIG3.jpg, Where is the location of the lung nodule? 
PMC8433427_Fig8.jpg, Which part of the bladder was imaged using fluorescence? 
PMC8432115_jcm-10-03774-f005.jpg, In which lobe of the brain is the CAVM seen in the image located? 
PMC8423938_Fig4.jpg, What do the arrows point in the image A? 
PMC8422890_F4.jpg,What is the observed structure in (D) image? 
PMC8426494_Fig3.jpg, What did the FA and ICGA images indicate about the patient's eye? 
PMC8438098_Fig6.jpg, Which direction is the bone loss happening in the given images? 
PMC8444418_Fig1.jpg,What does the arrow in the right picture represent? 
PMC8442437_Fig3.jpg, What lobes were affected in Case 3 on FLAIR imaging? 
PMC8678948_F0001.jpg, What is the appearance of the cystic lesions in the MRI images? 
PMC8923311_FIG3.jpg, What is the structure labeled as 'B' in the image? 
PMC8675591_FIG2.jpg,What does the blue arrow in the ultrasound image indicate? 
PMC8448278_FIG2.jpg,What type of stain was used in the image? 
PMC8423483_FIG1.jpg, What did the breast lesion exhibit on T2-weighted images? 
PMC8450214_Fig1.jpg, What does the axial T2-weighted MRI in c show? 
PMC8426381_Fig3.jpg, What are the red dotted lines in (b)? 
PMC8668143_FIG6.jpg,What is the intended target of the selective nerve root block shown in the image? 
PMC8416005_F2.jpg, What did the abdominal CT reveal in option A? 
PMC8666530_F1.jpg, What was the method of imaging used to determine the pelvic injury? 
PMC8434722_Fig2.jpg, Which image shows the patient after the endovascular repair? 
PMC8450971_F6.jpg, What type of ion was used for 30 keV irradiation in figures a to d? 
PMC8432030_jcm-10-03812-f006.jpg, Which dot on the HRCT scan represents QGG? 
PMC8668779_ece38072-fig-0002.jpg,Which organism is shown in figure (b)? 
PMC8670985_F1.jpg,What type of view is displayed in the image? 
PMC8667250_F5.jpg,Where is the cord compression located in Case 4's MRI? 
PMC8673460_f1.jpg, What was the result of the abdominal X-ray in the patient? 
PMC8429530_Fig1.jpg,What is the shape of the nodule in the third image? 
PMC8445722_fig6.jpg, What is the pattern of cell proliferation in the image? 
PMC8665961_Fig2.jpg,Which of these is not one of the NCs analyzed in the images? 
PMC8928188_fig4.jpg, What is the purpose of the 3D reconstruction in figure (A)? 
PMC8434354_polymers-13-02853-f005.jpg,What composites are represented in the right of the images? 
PMC8428099_Fig2.jpg, What is the purpose of Fig. 1e? 
PMC8432505_jcm-10-03987-f004.jpg,What did the coronal CT scan show? 
PMC8423225_F2.jpg, What did the lung tissue of non-COVID-19 patients in image A show? 
PMC8447985_F6.jpg, Which spine has been imaged in this scenario? 
PMC8925991_FIG1.jpg,What section is shown in the image A? 
PMC8683086_fig7.jpg, What is shown in the first column of panel A in the figure? 
PMC8677806_Fig2.jpg,What is the significance of the epidermal/dermal boundary marked by black arrowheads in the plot? 
PMC8672569_Fig1.jpg, Which eye is shown in the images? 
PMC8920875_fig1.jpg,Which view was used to visualize the pseudoaneurysm? 
PMC8447985_F6.jpg, What is the signal intensity of the lesion on T1 weighted image? 
PMC8427044_jum15778-fig-0003.jpg, Was steatosis observed in the patient mentioned in the article? 
PMC8419939_Fig3.jpg,How many ulnar measurement loci are shown in the CT scan? 
PMC8437087_FIG1.jpg,Which part of the head does the MRI image show? 
PMC8438098_Fig14.jpg, What is the circle in the image supposed to mark? 
PMC8929244_Fig2.jpg, What do the white arrows indicate in the image? 
PMC8426580_F2.jpg, Where is the superior Rolandic point located and what structure is identified behind it? 
PMC8446697_ame212174-fig-0002.jpg,What is shown in panel A? 
PMC8669828_F3.jpg, What does the B-line in the right lung field suggest? 
PMC8447940_fig-8.jpg,Which direction is the open area located in? 
PMC8677869_Fig3.jpg,Where was the cystic mass identified? 
PMC8423367_f1.jpg, What therapy is represented in panel C? 
PMC8670385_F4.jpg,What is represented by the yellow arrows in panel C? 
PMC8670243_Fig1.jpg, Was subarachnoid hemorrhage detected in the patient? 
PMC8417160_Fig2.jpg,What did the echocardiography show? 
PMC8668145_FIG3.jpg, What technique was used to obtain the image described in the content? 
PMC8919164_Fig1.jpg,What is the size of the largest liver lesion seen in the images? 
PMC8434280_sensors-21-05842-f003.jpg, What is the name of the material shown in the images? 
PMC8448796_Fig2.jpg, What is the likely diagnosis based on the pathology seen in the explanted native right lung? 
PMC8420071_Fig2.jpg,What is the result of the immunostaining in image b? 
PMC8449770_Fig4.jpg, What type of scan was performed on the woman? 
PMC8421512_pld3343-fig-0004.jpg, What part of the leaf was imaged to obtain the data in the images? 
PMC8429028_fig12.jpg, What is represented by the purple areas in the superimposed image? 
PMC8671710_F34.jpg, Which part of the ant is labeled A2 in the illustration? 
PMC8448278_FIG1.jpg, What grade are the tumors described in the image? 
PMC8665590_Fig2.jpg,What is the appearance of the mass on post-contrast images? 
PMC8418272_FIG4.jpg,The lesion shown in image 4B has: 
PMC8678037_F1.jpg,What is the arrowhead pointing to in the image? 
PMC8450238_f0015.jpg,What medical imaging was used to visualize the cervical spine? 
PMC8432417_FIG1.jpg,Which lung zone shows consolidation in the image? 
PMC8415952_F2.jpg, What is the specific area of infiltration indicated in the image? 
PMC8448649_F6.jpg,What is the white arrow pointing to in the photomicrograph? 
PMC8432505_jcm-10-03987-f005.jpg, What is being shown in the Axial CT scan? 
PMC8422890_F4.jpg,Which staining technique was used to observe the stomatal complex in (A) image? 
PMC8669740_f1.jpg, What type of scans are presented in case 1? 
PMC8431603_ijms-22-09458-f005.jpg, What is the tooth number with the periapical lesion present in the image? 
PMC8432786_pone.0255950.g003.jpg,What is the name of the condition shown in these images? 
PMC8435523_Fig7.jpg, What does the arrow signify in the given image? 
PMC8684352_FIG3.jpg, What does the section of the CT scan depict? 
PMC8433419_Fig2.jpg, What type of microscopy was used to obtain the images? 
PMC8452475_ags312468-fig-0003.jpg, What is shown in image C? 
PMC8417288_Fig3.jpg,What can be seen in the patient's CC of the OCTA? 
PMC8432454_jcm-10-03999-f002.jpg,Which imaging technique was used in this study? 
PMC8452227_FIG4.jpg,What does the yellow arrow in the image indicate? 
PMC8417470_f4.jpg, What does the low-magnification histopathological image correspond to? 
PMC8450167_FIG1.jpg," In which type of image, the fluid stored in the ventral side of the cyst showed a low signal? "
PMC8667250_F4.jpg, What type of surgery was performed in Case 4? 
PMC8418177_F2.jpg, What does image D show? 
PMC8932115_Fig4.jpg," According to the image, is the hematoma persistent or resolved? "
PMC8423320_FIG1.jpg, Which part of the aortic arch did the thrombus attach to? 
PMC8930273_fig2.jpg, What imaging technique was used for this image? 
PMC8930273_fig3.jpg,What type of MRI view is shown in the image? 
PMC8444118_F1.jpg, What did the CT scan reveal about the stomach? 
PMC8426391_Fig3.jpg, What do the blue-green and red-yellow colors in the statistical maps represent in option B? 
PMC8675595_FIG1.jpg,What is the abnormality seen in the images? 
PMC8436833_FIG1.jpg, What does the red arrow in the image indicate? 
PMC8437187_f1.jpg, What does the white arrow in image A indicate? 
PMC8421788_f1.jpg," What do (A, D) [red], (B, E) [green], (C, F) [yellow] represent in the PET images? "
PMC8419486_fig2.jpg,What does the image in (b) show? 
PMC8439187_f8.jpg, What does the radiograph show? 
PMC8431353_cancers-13-04321-f003.jpg, What imaging technique was used for the liver lesion? 
PMC8926140_fig-1.jpg,What type of medical imaging is shown in Figure 1? 
PMC8451094_Fig2.jpg, What does the black edge arrow in panel C point to? 
PMC8676690_F0002.jpg, Where was the increased density observed in the left ring finger? 
PMC8670115_Fig2.jpg, Was the mass on the anterior leaflet mobile or fixed? 
PMC8931479_F2.jpg,What does the red triangle represent? 
PMC8672862_F4.jpg, What is shown in panel A? 
PMC8447040_resp14101-fig-0001.jpg, What is being photographed in image A? 
PMC8448257_FIG1.jpg, In what view were the MRI images taken? 
PMC8439402_FIG6.jpg,What type of image is shown? 
PMC8440139_f2.jpg, What is the shape of the nodule found in the CT scan? 
PMC8437648_fig6.jpg,What does radiograph reveal in this context? 
PMC8434795_F1.jpg,What is the color of the arrow used in the clinical image? 
PMC8930434_FIG1.jpg,What medical imaging technique was used to obtain the image? 
PMC8455562_Fig6.jpg, What do the yellow and white circles in the image represent? 
PMC8665590_Fig1.jpg, What was found in the nasopharynx on postcontrast CT scan? 
PMC8415802_FIG1.jpg, What is the appearance of the hyperintense foci in the basal ganglia on T1-weighted MRI image? 
PMC8421187_fig1.jpg,What type of images are shown in (a) and (b)? 
PMC8667971_F1.jpg, What type of fracture is seen in the coronal CT scan? 
PMC8670052_Fig6.jpg,Which position X-ray image is not included in the postoperative X-ray images of case 2? 
PMC8666417_F1.jpg,Which lobe of the brain is affected in MRI abnormalities on the left side? 
PMC8434612_materials-14-04912-f004.jpg, What do the white circles on the vertical areas of the WT gyroid indicate? 
PMC8677932_F5.jpg,What is the name of the imaging test used in this case? 
PMC8679997_Fig6.jpg, What part of the legs are shown in the image? 
PMC8665736_FIG3.jpg,What is the orientation of the images shown in the post-operative paranasal sinuses CT scan? 
PMC8666153_f2.jpg, Which area of the body was imaged in this study? 
PMC8415874_f7.jpg, What is the result of strain elastography in lymph node A? 
PMC8454463_FIG1.jpg,What kind of lesion is described in the image? 
PMC8924344_Fig1.jpg, What is indicated by the asterisk in image A? 
PMC8417466_F2.jpg, What imaging technique was used to detect the bulky pathological tissue in the left retrobulbar intraorbital space? 
PMC8434722_Fig3.jpg, What does the white arrow pointing to in image B? 
PMC8440978_F2.jpg,What is represented in the microphotograph of Figure A? 
PMC8432501_materials-14-04795-f002.jpg,What part of the specimen is shown in both images (a) and (c)? 
PMC8670052_Fig4.jpg,Which of the following X-ray images is NOT included in the postoperative images of case 1? 
PMC8668610_f2.jpg,What does the Giemsa stain show in the first biopsy? 
PMC8665914_Fig4.jpg, What is shown in the left image of the composite PET/CT images? 
PMC8440402_F6880261.jpg, What do the arrows in panel c point to? 
PMC8668144_FIG5.jpg,What is the name of the artery shown in the images? 
PMC8425866_acm213357-fig-0003.jpg,What information can be obtained from the top graph? 
PMC8922830_Fig3.jpg, Which plane is identified using the axial cut of the tibia as the scout image? 
PMC8419939_Fig3.jpg,What is the purpose of the image? 
PMC8684250_Fig1.jpg, What did the arrow in figure 1-B point towards? 
PMC8430813_ijms-22-09528-f002.jpg, What is depicted in the representative echocardiography at postnatal day 1? 
PMC8426306_Fig4.jpg,What does the graph in part b represent? 
PMC8437202_f2.jpg, Where is the location of the free gas according to the radiograph? 
PMC8683236_fig2.jpg,Which view was used to image the tricuspid vegetations? 
PMC8439190_f2.jpg,What is the name of the anatomical area that appears dark in the center of the image? 
PMC8679593_fig1.jpg, What is the imaging modality used in (A)? 
PMC8924337_Fig1.jpg,Where was the lesion observed in the CT images before the first surgery? 
PMC8922844_Fig2.jpg, Which imaging method is used to determine the fusion ratio? 
PMC8670034_Fig3.jpg,Which of the three images shows tuberculosis? 
PMC8681884_FIG3.jpg, What abnormality is being shown in the image? 
PMC8452227_FIG7.jpg, Which view of the brain is being shown in the image? 
PMC8420045_F3.jpg,What do the colored spheres in Figure B represent? 
PMC8424748_F0001.jpg, What is the consistency of the solid part of the lesion? 
PMC8440934_F1.jpg,What does the vector image in (C) represent? 
PMC8432201_jcm-10-03806-f003.jpg,How many images of the patient's lungs were taken in the CT scan? 
PMC8454461_FIG2.jpg,What is the condition of the kidney based on the image? 
PMC8416395_fig1.jpg, Where is the hemivertebra present in the radiograph? 
PMC8427021_F1.jpg, What is evident in the optical coherence tomography examination of the right eye? 
PMC8927284_F2.jpg,What is the name of the artery mentioned in the description? 
